"tr_build_id","gh_project_name","NC","nbr_auth","NMF","NLR","NLA","CX","FT","TD","WD","CTM","AX","ACF","BT","openjdk6","openjdk7","oraclejdk7","oraclejdk8","BS3","prev_BS3","BS2","prev_BS2","BS1","prev_BS1","entropy","MysteryGuest","GeneralFixture","AssertionRoulette","IndirectTesting","SensitiveEquality","commit","LongMethod","LongParameterList","ComplexClass","Blob","LazyClass","AntiSingleto","BaseClassShouldBeAbstract","RefusedParentBequest","ManyFieldAttributesButNotComplex","SpaghettiCode","SpeculativeGenerality","LargeClass","gh_build_started_at","old_PB","BC","DLF","exist_test"
6911543,"eclipse/jetty.project",1,1,1,1,1,"faible","src",23,"Sunday","0",1503,"daily","PUSH",0,1,1,0,1,0,1,0,1,0,0,"0","0","0","0","0","9ec10734e5af28daed040f543e95a287988789bf",1,1,0,0,0,0,0,0,0,1,0,0,"2013-05-06 03:31:05",1,0.4,"",1
6911546,"eclipse/jetty.project",1,1,1,10,13,"faible","src",23,"Sunday","0",1495,"daily","MERGE",0,1,1,0,1,1,1,1,1,1,0,"0","0","0","0","0","488c1755e0a46b3605a9490d10a2874a754078a2",1,0,0,0,0,0,0,0,0,1,0,0,"2013-05-06 03:31:05",1,1,"",1
6911902,"eclipse/jetty.project",1,1,1,10,13,"faible","src",23,"Sunday","0",1495,"daily","MERGE",0,1,1,0,1,1,0,1,1,1,0,"0","0","0","0","0","e7564c9dcdbca9343ba2abdde5382bed9e7ddd06",1,0,0,0,0,0,0,0,0,1,0,0,"2013-05-06 04:01:00",1,0.79,"less_day",1
6912796,"eclipse/jetty.project",1,1,36,359,799,"faible","src+other",0,"Monday","0",1495,"daily","MERGE",0,1,1,0,1,1,1,1,1,1,0.81681631772296,"1","0","1","1","1","8d0cf5e94981f990243e6fbe6c0e9d1343a432cb",1,1,0,1,0,0,1,0,1,1,1,0,"2013-05-06 05:00:57",1,0.74,"",1
6914290,"eclipse/jetty.project",1,1,25,285,387,"faible","doc+other",2,"Monday","0",1503,"daily","PUSH",0,1,1,0,1,1,1,0,1,1,0.796415114483962,"","","","","","b89de0346d6f34e50c148af6c04b854b92b533c7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-05-06 06:31:04",0,0.74,"less_day",0
6914714,"eclipse/jetty.project",1,1,5,8,149,"faible","src+other",2,"Monday","0",1495,"daily","PUSH",0,1,1,0,1,1,1,1,1,1,0.461836712455884,"0","0","0","0","0","b182f09b2c0fce9b4ef7c219690cc554bc5e7f2f",0,0,0,1,0,0,0,0,0,0,1,0,"2013-05-06 07:01:02",1,0.76,"less_day",1
6915150,"eclipse/jetty.project",1,1,25,285,387,"faible","doc+other",3,"Monday","0",1495,"daily","MERGE",0,1,1,0,0,1,0,1,0,1,0.796415114483962,"","","","","","a5c143063f4635e775ace82b1ba1ebd4a8781f41",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-05-06 07:30:49",1,0.8,"less_day",0
6917696,"eclipse/jetty.project",1,1,15,79,93,"faible","src+doc",5,"Monday","0",1495,"daily","PUSH",0,1,1,0,1,1,1,1,1,1,0.791509831150468,"0","0","0","0","0","143b387727bd0da985ae73c68d7b2ca9583729f9",1,0,0,1,0,0,0,0,0,0,1,0,"2013-05-06 09:30:49",1,0.76,"",1
6937341,"eclipse/jetty.project",1,1,3,29,19,"faible","test+src",16,"Monday","0",1398,"daily","PUSH",0,1,1,0,1,1,1,1,1,1,0.818685796513764,"0","0","0","0","0","f2528642d95145833f92ce76fb77a2b6e626b7ff",0,0,0,0,0,0,0,0,0,0,0,0,"2013-05-06 21:31:05",1,0.74,"less_day",1
6939595,"eclipse/jetty.project",2,6,184,2429,5545,"faible","src+doc+other",18,"Monday","0",1512,"daily","PUSH",0,1,1,0,1,1,1,0,1,1,0.417541698546484,"1","0","1","1","1","da82de0acf4d2c2fd1ecb39dec7ff9e7a3425534",1,1,0,1,0,1,1,0,1,1,1,0,"2013-05-06 23:01:01",1,0.66,"",1
6940112,"eclipse/jetty.project",2,6,338,2583,5699,"faible","other",19,"Monday","0",1512,"daily","PUSH",0,1,1,0,0,1,0,0,0,1,1,"","","","","","3d600ed95e55ca94f4aa50ca39db47419b2895a0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-05-06 23:31:05",1,0.65,"",0
7203407,"eclipse/jetty.project",1,1,3,7,22,"faible","src",18,"Wednesday","0",1505,"daily","PUSH",0,1,1,0,1,1,1,1,1,1,0.583926006237531,"0","0","0","0","0","3f4a05fde3a3ef756809d0528e78031f46554fc9",1,0,0,0,0,0,0,0,1,1,0,0,"2013-05-15 22:31:36",1,1,"",1
7207567,"eclipse/jetty.project",1,1,1,17,11,"faible","src",22,"Wednesday","0",1505,"daily","PUSH",0,1,1,0,1,1,1,1,1,1,0,"0","0","0","0","0","8a1ea2f69c912e7b8d7bf6966ff85ec4a2ad18df",0,0,0,0,0,0,0,0,0,1,0,0,"2013-05-16 02:31:29",1,1,"more_week_ago",1
7207572,"eclipse/jetty.project",1,1,1,17,11,"faible","src",22,"Wednesday","0",1505,"daily","MERGE",0,1,1,0,1,1,1,1,1,1,0,"0","0","0","0","0","4a562f8d898d71ecdb60c500d98ca63478278016",0,0,0,0,0,0,0,0,0,1,0,0,"2013-05-16 02:31:54",1,1,"",1
7210004,"eclipse/jetty.project",1,1,2,33,41,"faible","src",1,"Thursday","0",1505,"daily","PUSH",0,1,1,0,1,1,1,1,1,1,0.821812730503485,"1","0","0","1","0","51c1017b3dc60fa2a2242d73753734b9a0c2cc31",1,0,0,0,0,0,0,0,0,1,0,0,"2013-05-16 06:01:50",1,1,"",1
7210007,"eclipse/jetty.project",1,1,2,33,41,"faible","src",1,"Thursday","0",1505,"daily","MERGE",0,1,1,0,1,1,1,1,1,1,0.821812730503485,"1","0","0","1","0","427c59e2f2515f6a025e5e021f7c34eea5504ffb",1,0,0,0,0,0,0,0,0,1,0,0,"2013-05-16 06:01:04",1,1,"",1
7314225,"eclipse/jetty.project",1,1,2,3,39,"faible","test+src",1,"Monday","0",1509,"daily","PUSH",0,1,1,0,1,1,1,1,1,1,0.74959525725948,"0","0","0","0","0","13c56e81f5ae7f4d0989945a4594cf88fd96e9e1",1,0,0,0,0,0,0,0,0,1,0,0,"2013-05-20 06:01:01",1,1,"week_ago",1
7315446,"eclipse/jetty.project",1,1,3,3,60,"faible","src",3,"Monday","0",1509,"daily","MERGE",0,1,1,0,1,1,1,1,1,1,0.8946747982464,"1","0","1","0","0","259aac6463d0b3272fae78b4a7f20912d2843103",1,0,0,0,0,0,0,0,0,0,0,0,"2013-05-20 07:30:53",1,1,"",1
7320287,"eclipse/jetty.project",2,6,9,57,175,"faible","src",7,"Monday","0",1525,"daily","PUSH",0,1,1,0,1,NA,1,NA,1,NA,0.4085911470268,"1","0","0","1","0","13fb43ea6d2f90f2dd24b0a8df30c0eed74ee6ed",1,0,0,0,0,0,0,0,0,1,0,0,"2013-05-20 12:01:31",1,1,"",1
7320290,"eclipse/jetty.project",2,6,68,767,1684,"faible","src+other",7,"Monday","0",1525,"daily","PUSH",0,1,1,0,1,NA,1,NA,1,NA,0.390606680455107,"1","0","1","1","1","3dcceaed3558f1d87168b0ebe3a02bdddcb65b6b",1,1,0,1,0,0,1,0,1,1,0,0,"2013-05-20 12:01:06",1,1,"",1
7320969,"eclipse/jetty.project",2,6,206,905,1822,"faible","other",8,"Monday","0",1525,"daily","PUSH",0,1,1,0,1,1,1,1,1,1,0.999999999999999,"","","","","","497c2f7819f102d549d0bd03403ae45c58d31884",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-05-20 12:25:11",1,1,"",0
7320976,"eclipse/jetty.project",2,6,346,1045,1962,"faible","other",8,"Monday","0",1525,"daily","PUSH",0,1,1,0,1,NA,1,NA,1,NA,1,"","","","","","0858e69cb1dc7b36c81f70d53d10df0a0746c3aa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-05-20 12:25:18",1,1,"less_day",0
7367662,"eclipse/jetty.project",1,1,71,17,72,"faible","other",14,"Tuesday","0",1526,"daily","PUSH",0,1,1,0,1,1,1,1,1,1,0.979925696392633,"","","","","","bdbd92dbc9c574dbd1d30bc8c4c5ef8e73de5eb5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-05-21 18:33:15",1,1,"",0
7367665,"eclipse/jetty.project",1,1,72,17,73,"faible","other",14,"Tuesday","0",1526,"daily","MERGE",0,1,1,0,1,1,1,1,1,1,0.982385237061651,"","","","","","742f6a063dca8263d0bef657f905198a616fe9e3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-05-21 18:31:26",1,1,"",0
7396838,"eclipse/jetty.project",1,1,1,0,2,"faible","null",11,"Wednesday","0",1527,"daily","PUSH",0,1,1,0,1,1,1,1,1,1,0,"","","","","","e5174f9cef74e083ce4f4761f6490c4b215df5a3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-05-22 16:09:12",1,1,"",0
7396841,"eclipse/jetty.project",1,1,70,70,95,"faible","other",11,"Wednesday","0",1527,"daily","MERGE",0,1,1,0,1,1,1,1,1,1,0.938427229029324,"","","","","","a1a6f0e5f2abce32fc28d0f39d8bad5747b3043e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-05-22 16:08:04",1,1,"less_day",0
7396844,"eclipse/jetty.project",1,1,71,71,99,"faible","other",11,"Wednesday","0",1527,"daily","MERGE",0,1,1,0,1,1,1,1,1,1,0.930109733523552,"","","","","","725dc261c8844a12cd7bf3a4703274a0f638e6c0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-05-22 16:09:10",1,1,"",0
7396849,"eclipse/jetty.project",1,1,1,0,2,"faible","null",11,"Wednesday","0",1527,"daily","PUSH",0,1,1,0,1,1,1,1,1,1,0,"","","","","","106a32a733da611169b021ec66501d2f19a59497",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-05-22 16:36:58",1,1,"",0
7525483,"eclipse/jetty.project",1,1,12,34,159,"faible","test+src",2,"Monday","0",1524,"daily","PUSH",0,1,1,0,1,1,1,1,1,1,0.685456983250759,"0","0","0","0","0","16994cbd6c60fad9a6c63a896794af5103770cdd",1,0,0,0,0,0,0,0,0,1,0,0,"2013-05-27 06:23:56",1,1,"",1
7527349,"eclipse/jetty.project",1,1,11,271,10,"faible","test+src",3,"Monday","0",1524,"daily","PUSH",0,1,1,0,1,1,1,1,1,1,0.160002115238833,"0","0","0","0","0","48c2a410b61e08412c72e4abd5173eee0cca9bdf",1,0,0,0,0,0,0,0,0,1,0,0,"2013-05-27 08:00:59",1,1,"less_day",1
7527858,"eclipse/jetty.project",1,1,15,282,184,"faible","src+other",2,"Monday","0",1524,"daily","MERGE",0,1,1,0,1,1,1,1,1,1,0.713381861427675,"0","0","0","0","0","6ef865b153d4ce3f3731ba349df11b9c8f811d66",1,0,0,0,0,0,0,0,0,1,0,0,"2013-05-27 08:27:06",1,1,"",1
7528453,"eclipse/jetty.project",1,1,11,274,10,"faible","src",4,"Monday","0",1524,"daily","MERGE",0,1,1,0,1,1,1,1,1,1,0.158601986156996,"0","0","0","0","0","34a0271fa3cc6cdebab7814652ef53850a6ece41",1,0,0,0,0,0,0,0,0,1,0,0,"2013-05-27 09:00:59",1,1,"",1
7583782,"eclipse/jetty.project",1,1,1,1,2,"faible","src",20,"Tuesday","0",1518,"daily","PUSH",0,1,1,0,1,1,1,1,1,1,0,"0","0","0","0","0","9f2a641dc075f4587068f2d43bf33521a3ddc488",0,0,0,0,0,0,0,0,0,1,0,0,"2013-05-29 00:31:06",1,1,"",1
7584335,"eclipse/jetty.project",1,1,1,1,2,"faible","src",20,"Tuesday","0",1518,"daily","MERGE",0,1,1,0,1,1,1,1,1,1,0,"0","0","0","0","0","54b62eafcbb6e8bec638d1cb73a230b0f5b575ff",0,0,0,0,0,0,0,0,0,1,0,0,"2013-05-29 01:00:51",1,1,"",1
7616984,"eclipse/jetty.project",1,1,1,12,28,"faible","src",19,"Wednesday","0",1527,"daily","PUSH",0,1,1,0,1,1,1,1,1,1,0,"0","0","0","0","0","ecbb5328972b68da4a16c9af5650bb53adf726b9",0,0,0,0,0,0,0,0,0,0,0,0,"2013-05-30 00:01:16",1,1,"day_ago",1
7617585,"eclipse/jetty.project",1,1,1,12,28,"faible","src",19,"Wednesday","0",1527,"daily","MERGE",0,1,1,0,1,1,1,1,1,1,0,"0","0","0","0","0","4996278849218fb1654cd5855d3fc3e9e226146c",0,0,0,0,0,0,0,0,0,0,0,0,"2013-05-30 00:39:38",1,1,"",1
7618124,"eclipse/jetty.project",1,1,70,70,70,"faible","other",20,"Wednesday","0",1519,"daily","PUSH",0,1,1,0,1,1,1,1,1,1,1,"","","","","","af02e9b16d5dcd55df85622887b3443660e504f9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-05-30 01:01:02",1,1,"",0
7621911,"eclipse/jetty.project",1,1,1,10,20,"faible","src",1,"Thursday","0",1519,"daily","PUSH",0,1,1,0,1,1,1,1,1,1,0,"0","0","0","0","0","c869aad1450fa2f597f2ab81b123006e3cccad6c",1,0,0,0,0,0,0,0,1,1,0,0,"2013-05-30 05:30:55",1,1,"",1
7650832,"eclipse/jetty.project",1,1,3,5,110,"faible","test+src",20,"Thursday","0",1528,"daily","PUSH",0,1,1,0,1,1,1,1,1,1,0.745532240270533,"0","0","0","0","0","219be496d91b3e60a726a762cc182a7bfd10f083",1,1,0,0,0,0,0,0,0,1,0,0,"2013-05-31 01:00:55",1,1,"day_ago",1
7651302,"eclipse/jetty.project",1,1,5,5,121,"faible","src",21,"Thursday","0",1528,"daily","MERGE",0,1,1,0,1,1,1,1,1,1,0.684102723767985,"0","0","0","0","0","3849c893e17834c1bdb5fbf73ae911dd43ff1c6f",1,1,0,0,0,0,0,0,0,1,0,0,"2013-05-31 01:31:12",1,1,"",1
7651311,"eclipse/jetty.project",1,1,2,0,11,"faible","test+src",21,"Thursday","0",1528,"daily","PUSH",0,1,1,0,1,1,1,1,1,1,0.94566030460064,"0","0","0","0","0","3094f93ed99c21ef4e6883282978496c3f0f8d01",0,0,0,0,0,0,0,0,0,1,0,0,"2013-05-31 01:31:12",1,1,"",1
7724523,"eclipse/jetty.project",1,1,1,6,21,"faible","src",1,"Monday","0",1523,"daily","PUSH",0,1,1,0,1,1,1,1,1,1,0,"1","0","1","0","0","10845bfd284b5a1c86598a937d04825872e505c4",0,0,0,0,0,0,0,0,0,0,0,0,"2013-06-03 05:22:47",1,1,"",1
7724659,"eclipse/jetty.project",1,1,1,6,21,"faible","src",1,"Monday","0",1523,"daily","MERGE",0,1,1,0,1,1,1,1,1,1,0,"1","0","1","0","0","368523de8707cebcbd9eed4558ede4f95b138f14",0,0,0,0,0,0,0,0,0,0,0,0,"2013-06-03 05:30:56",1,1,"less_day",1
7755314,"eclipse/jetty.project",1,1,2,0,0,"faible","other",20,"Monday","0",1524,"daily","MERGE",0,1,1,0,1,1,1,1,1,1,0,"","","","","","f65fc712880ef51efb1581a919dac3197e3b030b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-06-04 01:01:12",1,1,"",0
7755317,"eclipse/jetty.project",1,1,2,0,0,"faible","test+other",20,"Monday","0",1524,"daily","PUSH",0,1,1,0,1,1,1,1,1,1,0,"","","","","","26c1e5bdbc99477670e04f7f3085a9a6b8805894",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-06-04 01:01:07",1,1,"less_day",0
7779009,"eclipse/jetty.project",3,6,7,21,39,"faible","test+src",13,"Tuesday","0",1426,"daily","PUSH",0,1,1,0,1,1,1,1,1,1,0.153183814804865,"0","0","0","0","0","4b458792c90bddc134f830a00fc9a1535e589bb2",1,0,0,0,0,0,0,0,0,1,0,0,"2013-06-04 18:31:11",1,1,"less_day",1
7779946,"eclipse/jetty.project",1,1,5,21,39,"faible","src",14,"Tuesday","0",1426,"daily","MERGE",0,1,1,0,1,1,1,1,1,1,0.792836642252883,"0","0","0","0","0","3db9299369c510551ddc6f9c12ea687a108fe68f",1,0,0,0,0,0,0,0,0,1,0,0,"2013-06-04 19:01:42",1,1,"less_day",1
7822205,"eclipse/jetty.project",6,6,27,263,1606,"faible","test+src+other",17,"Wednesday","0",1428,"daily","PUSH",0,0,0,0,1,1,1,1,1,1,0.239183931721464,"","","","","","822b639829fd70bd98cbc29b019bfc8f4d82e236",1,1,0,0,0,0,1,0,1,1,0,0,"2013-06-05 22:01:07",1,1,"",0
